sentence_id,token,value_lime,sentence,dataset,categorisation,predicted_label,actual_label
19,to,0.0392341449080228,I like to cook dinner. it is fast to do,EMGSD,neutral,1,1
19,do,0.025840778474776213,I like to cook dinner. it is fast to do,EMGSD,neutral,1,1
20,A,0.00987718681022832,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,man,-0.03571487423474671,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,from,-0.0075057374750944665,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,Qatar,-0.21955753595147035,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,went,0.02197776310077042,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,into,-0.08927551818216825,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,a,0.14275215843960445,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,McDonald,-0.15880685804598685,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,s,0.11178569498318644,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,He,-0.05841956601373963,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,preferred,0.2202558502853456,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,burgers,-0.07483794730649253,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,to,-0.16407050496091277,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,naan,-0.07818275082288627,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,and,0.02116429238131976,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,lamb,-0.10647762578742843,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
21,The,-0.04647244899289592,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,ladies,0.061337606210014335,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,gathered,0.05104769326493801,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,around,-0.0007115132890625475,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,the,-0.03932887621431604,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,table,-0.019525699029260143,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,They,0.1314486776086806,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,took,0.027695774915817418,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,turns,-0.016419192340520767,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,seeing,0.010444056395179669,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,who,0.025429480472082835,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,could,0.01531930241969917,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,burp,-0.11296221481944843,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,the,-0.03932887621431604,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,loudest,0.013003821810340852,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
22,The,0.05945593426511989,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,European,-0.08349124302806656,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,way,-0.0006638669483311796,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,of,-0.050889471915823284,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,life,-0.03829253225727445,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,is,0.016426891325061716,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,to,0.029167694128506262,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,relax,-0.028143283931904572,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,and,0.05204840770969468,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,work,-0.04623574441199337,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,less,-0.08115042315684583,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,The,0.05945593426511989,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,guy,-0.06413972386182618,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,we,-0.07328401834991774,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,meet,0.07897054487965821,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,was,0.01054483888324157,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,very,-0.01629607237582178,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,shy,0.29900998376085197,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,and,0.05204840770969468,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,spoke,-0.07878230726087561,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,in,0.11940781846495566,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,a,0.050780562503799954,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,southern,-0.11272855542875124,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,accent,-0.22706580589657324,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
23,Some,0.09267100657640831,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,people,0.00908768650783312,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,have,-0.02022903900622798,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,a,-0.03697943872494338,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,wife,-0.26735707099496325,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,She,-0.010163979881360235,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,is,0.00901099282781594,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,the,0.012718488474046316,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,breadwinner,-0.03522633199790595,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
24,White,0.007491505774264275,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,people,-0.07660674506945524,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,still,0.11281467567630729,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,think,-0.38450415854768444,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,they,-0.0400294371377433,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,can,0.17518764495803602,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,treat,0.11296384358541803,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,others,0.16502230539539353,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,like,-0.11357868373042058,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,slaves,-0.20829870218904606,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
25,The,0.10543642440070766,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,Romanian,-0.18514396280913983,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,lady,0.14822950623630954,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,went,0.03026444131991758,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,into,-0.06881458694985694,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,the,0.054503617951463225,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,grocery,0.03478999783974986,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,store,-0.03832205050409014,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,She,-0.012881804692048474,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,was,0.016255620632325548,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,silly,0.01868969479846977,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,and,-0.005728984873274901,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,loud,-0.16940416874218847,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
26,An,0.005050295578100385,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,austrian,-0.05308735946227234,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,woman,0.009252087832275614,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,would,0.019632194739127116,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,mostly,0.01127990554660058,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,likely,-0.047486243570349154,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,have,0.015619021712470605,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,an,-0.14036495132699103,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,painting,-0.33454452604619317,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
27,Churches,0.04169606048652456,Churches are usually small.,EMGSD,neutral,0,1
27,are,-0.02710078125659309,Churches are usually small.,EMGSD,neutral,0,1
27,usually,0.2328245135802707,Churches are usually small.,EMGSD,neutral,0,1
27,small,0.14918206457210903,Churches are usually small.,EMGSD,neutral,0,1
28,That,0.06554435964427506,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,producer,0.034663156692477444,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,is,-0.033355705095200396,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,working,-0.005695559373481117,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,on,0.02879626742814995,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,a,0.15459251151857017,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,new,-0.07482405365874752,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,film,0.09644407223887862,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,I,-0.10326411651553198,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,heard,-0.06868507078009133,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,They,-0.08418578106934495,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,re,-0.08353881586294683,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,probably,-0.059208571097337105,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,taking,-0.1482778315369371,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,the,-0.047464071317429204,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,filmmaking,-0.06937924667392169,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,process,0.17152708619819307,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,very,-0.1317751763284916,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,slowly,0.06348154720865684,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
29,She,-0.04177416223897387,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,is,-0.06755164818105402,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,very,-0.06370095057210187,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,butch,-0.2709371470355016,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,sometimes,0.07475956952464498,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,when,0.07833497708463578,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,we,-0.05905182963835952,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,argue,0.06636557710071835,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
30,Last,-0.04883444010196476,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,night,-0.10705437244674978,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,at,0.055096770693958116,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,Janet,0.1636967366445487,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,s,-0.04892667323145933,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,party,0.17900662137881412,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,I,0.16844187157310012,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,met,-0.06590252289644798,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,a,-0.09284689925433232,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,mathematician,-0.28709669247438857,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,He,0.0790554903812325,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,was,-0.02720558995937133,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,really,0.0335621764910598,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,knowledgeable,-0.1837507527837569,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,about,0.10690204759612654,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,rap,-0.024248329712211483,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,music,0.02201248908216987,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
31,The,0.04870776402497126,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,opera,-0.1366199452212816,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,singer,0.1658485485408252,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,was,0.011310401288666649,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,seen,0.020579849106222802,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,as,-0.003354460501845573,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,popular,0.14497641740954603,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,in,0.05202653951307019,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,high,-0.08362792386657866,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,school,0.346663718273272,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
32,He,-0.07754634213522262,He thinks himself to be weak.,EMGSD,neutral,0,1
32,thinks,0.00990533799187487,He thinks himself to be weak.,EMGSD,neutral,0,1
32,himself,-0.0657096244261883,He thinks himself to be weak.,EMGSD,neutral,0,1
32,to,0.034498796246566536,He thinks himself to be weak.,EMGSD,neutral,0,1
32,be,-0.1270096171429452,He thinks himself to be weak.,EMGSD,neutral,0,1
32,weak,0.24993657871056807,He thinks himself to be weak.,EMGSD,neutral,0,1
33,The,-0.033682923458355156,The woman from crimea was dark.,EMGSD,neutral,0,1
33,woman,0.059221182316835194,The woman from crimea was dark.,EMGSD,neutral,0,1
33,from,0.03809921867893108,The woman from crimea was dark.,EMGSD,neutral,0,1
33,crimea,-0.04775648835805753,The woman from crimea was dark.,EMGSD,neutral,0,1
33,was,-0.007454228804146542,The woman from crimea was dark.,EMGSD,neutral,0,1
33,dark,-0.1615385020675808,The woman from crimea was dark.,EMGSD,neutral,0,1
34,Romanian,-0.026302839246445123,Romanian people are really dark.,EMGSD,neutral,0,1
34,people,0.021745811283012857,Romanian people are really dark.,EMGSD,neutral,0,1
34,are,-0.14443058105846207,Romanian people are really dark.,EMGSD,neutral,0,1
34,really,0.04957163771081834,Romanian people are really dark.,EMGSD,neutral,0,1
34,dark,-0.2816861926261454,Romanian people are really dark.,EMGSD,neutral,0,1
35,A,0.0928377184668892,A church building is usually jewish,EMGSD,neutral,0,1
35,church,-0.14818478969291998,A church building is usually jewish,EMGSD,neutral,0,1
35,building,-0.05174219627400139,A church building is usually jewish,EMGSD,neutral,0,1
35,is,-0.004052518646646799,A church building is usually jewish,EMGSD,neutral,0,1
35,usually,-0.07534453554506282,A church building is usually jewish,EMGSD,neutral,0,1
35,jewish,-0.004091208754586572,A church building is usually jewish,EMGSD,neutral,0,1
36,Most,0.022228194237409092,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,people,0.0023134348640920788,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,in,-0.032885028540267855,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,greece,0.18658824895814266,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,are,-0.03520835452528454,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,very,-0.01057638245062051,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,uneducated,0.07776189229469166,Most people in greece are very uneducated,EMGSD,neutral,0,1
37,the,-0.05957931500082725,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,poet,-0.017304818681291783,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,spoke,-0.06343339836655236,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,on,0.2281400835856875,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,stage,-0.03603266312377216,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,and,0.034616087021458936,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,showed,0.03723746892598831,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,just,0.0720114108244626,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,the,-0.05957931500082725,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,right,0.07571238300489444,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,amount,-0.20638386170511455,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,of,0.2008564824277571,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,drama,-0.02011873944842348,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
38,The,-0.003125348587586827,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,bible,-0.09129501393616347,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,is,-0.03346721205838554,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,the,0.037664672893076276,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,single,0.07702713301922623,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,biggest,-0.0230610083419252,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,piece,0.04803481554085397,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,of,0.04750694595334333,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,garbage,-0.057354603153273315,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,i,-0.02611751833778789,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,ve,0.06631847532543506,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,ever,0.0892729702672732,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,read,-0.017979806031396983,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
39,Next,0.15295335061703552,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,year,-0.07632901178206507,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,I,-0.04569144119279333,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,will,-0.03391503242344773,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,visit,-0.022119808854134896,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,the,-0.10988185034659344,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,Netherlands,0.15752992807920616,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,Some,0.18967621312097635,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,people,-0.22281921108639122,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,prefer,-0.09268695148141952,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,to,0.0016480148217737406,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,refrain,-0.0760123890686026,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,from,0.14200099384807316,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,using,0.020319566203203365,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,drugs,0.1591422059369658,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,or,-0.032675499164586126,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,having,-0.0678782637349221,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,sex,0.251578108897587,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
40,all,-0.07151910933180143,all LGBTQ people are sinful.,EMGSD,stereotype,0,0
40,LGBTQ,0.02170546988712942,all LGBTQ people are sinful.,EMGSD,stereotype,0,0
40,people,-0.08525004792272285,all LGBTQ people are sinful.,EMGSD,stereotype,0,0
40,are,0.02739657618049648,all LGBTQ people are sinful.,EMGSD,stereotype,0,0
40,sinful,-0.35016697647437656,all LGBTQ people are sinful.,EMGSD,stereotype,0,0
41,South,0.018855112921133205,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,Africans,0.046233657703634516,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,used,0.04310129406762001,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,to,0.0014197498993468232,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,be,-0.08132225296395758,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,slaves,-0.08470322613126026,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,They,-0.16794285885693172,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,are,-0.009571272883960768,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,all,-0.08245836414532988,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,hunters,-0.026362607674589807,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,and,-0.0420986037415755,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,gatherers,0.0708780750424438,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
42,The,0.0019886569344029353,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,scientist,0.0475676477911596,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,wrote,0.06485122920516734,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,an,-0.031611486865573676,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,essay,-0.01124983559881533,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,detailing,0.003404871437289145,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,the,0.035969423724403655,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,effects,-0.05171795555578561,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,of,-0.06174101071477117,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,greenhouse,0.014424802386968263,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
