sentence_id,token,value_shap,sentence,dataset,categorisation,predicted_label,actual_label
19,to,0.04584051878191531,I like to cook dinner. it is fast to do,EMGSD,neutral,1,1
19,do,-0.01908411947079003,I like to cook dinner. it is fast to do,EMGSD,neutral,1,1
20,A,-0.08903660858049989,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,man,0.09103244030848145,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,from,-0.005624783436360303,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,Qatar,0.07377284367248649,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,went,-0.10740886606072308,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,into,-0.035268567626189906,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,a,-0.03294407220528228,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,McDonald,0.04190801882214146,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,s,0.11130194401084736,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,He,0.12674966451413638,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,preferred,0.07837553071294678,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,burgers,-0.13153876357682748,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,to,0.07187906676517741,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,naan,0.009840187934969435,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,and,0.10860281542045414,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
20,lamb,-0.18453787626640406,A man from Qatar went into a McDonald's. He preferred burgers to naan and lamb.,EMGSD,neutral,0,1
21,The,-0.1373646467400249,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,ladies,0.04049674732959829,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,gathered,-0.0044965017441427335,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,around,-0.030077300165430643,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,the,-0.024954920176242013,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,table,-0.098267805071373,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,They,0.04278292736489675,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,took,0.1354011962430377,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,turns,-0.01692851315601729,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,seeing,-0.1707501565979328,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,who,0.18713125117938034,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,could,-0.03527978414786048,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,burp,-0.008217373677325668,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,the,0.011299557303573238,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
21,loudest,0.2568862210318912,The ladies gathered around the table. They took turns seeing who could burp the loudest.,EMGSD,neutral,0,1
22,The,-0.0780032440670766,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,European,0.07103089179145172,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,way,-0.1396021799009759,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,of,-0.0179524062841665,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,life,-0.026969872364134062,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,is,-0.06594810955721186,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,to,-0.003426505314564565,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,relax,-0.05238093393199961,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,and,-0.12522992305457592,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,work,-0.06982057744608028,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,less,-0.011780546621594112,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,The,0.040210473038314376,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,guy,0.16535441231826553,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,we,0.017634763364185346,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,meet,-0.07149052415843471,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,was,0.02514790835812164,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,very,-0.04753278152020357,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,shy,-0.18706945869053015,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,and,-0.050734677992295474,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,spoke,0.06214832575642504,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,in,-0.11287142054061405,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,a,0.05869461808470078,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,southern,0.2632831649680156,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
22,accent,0.3508555900189094,The European way of life is to relax and work less. The guy we meet was very shy and spoke in a southern accent.,EMGSD,neutral,0,1
23,Some,-0.24288147129118443,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,people,0.019236719235777855,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,have,-0.13522311637643725,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,a,0.05993244762066752,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,wife,0.31471768161281943,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,She,0.03730421373620629,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,is,-0.19939253572374582,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,the,0.09875462192576379,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
23,breadwinner,0.17483678564894944,Some people have a wife. She is the breadwinner.,EMGSD,neutral,0,1
24,White,0.0019465971272438765,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,people,0.3204059798736125,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,still,-0.22147164339548908,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,think,0.04061551610357128,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,they,0.053036316072393674,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,can,-0.21540933743381174,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,treat,-0.20287866223952733,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,others,-0.14527586384792812,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,like,-0.01858959859237075,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
24,slaves,0.3704684072290547,White people still think they can treat others like slaves.,EMGSD,neutral,0,1
25,The,-0.09932934714015573,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,Romanian,0.3106050699716434,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,lady,-0.05236192932352424,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,went,-0.12328666681423783,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,into,-0.06671432324219495,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,the,-0.011053943657316267,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,grocery,-0.07724346485338174,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,store,-0.01934625199646689,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,She,0.03894095559371635,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,was,0.03789907699683681,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,silly,-0.2065831881482154,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,and,-0.1726830042898655,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
25,loud,0.2780779991298914,The Romanian lady went into the grocery store. She was silly and loud.,EMGSD,neutral,0,1
26,An,0.11702232353854924,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,austrian,-0.11739598552230746,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,woman,-0.012189882399979979,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,would,0.011850121023599058,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,mostly,-0.03089390491368249,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,likely,0.031705695495475084,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,have,0.12400550505844876,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,an,0.06835421914001927,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
26,painting,0.7949491391191259,An austrian woman would mostly likely have an painting.,EMGSD,neutral,2,1
27,Churches,0.11407631344627589,Churches are usually small.,EMGSD,neutral,0,1
27,are,-0.2667406991822645,Churches are usually small.,EMGSD,neutral,0,1
27,usually,0.08288128301501274,Churches are usually small.,EMGSD,neutral,0,1
27,small,0.08100901171565056,Churches are usually small.,EMGSD,neutral,0,1
28,That,0.014040883630514145,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,producer,0.052830712869763374,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,is,-0.09242810064461082,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,working,0.1275871725520119,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,on,-0.07595114619471133,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,a,-0.03280722931958735,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,new,-0.10800593066960573,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,film,-0.04551689187064767,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,I,0.022926768080651527,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,heard,-0.017245459162950283,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,They,0.18300120043568313,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,re,-0.0830902538727969,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,probably,0.2017183847965498,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,taking,0.093583629855857,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,the,0.0871135502384277,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,filmmaking,0.11362784991797525,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,process,-0.012242349330335855,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,very,-0.08730101422406733,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
28,slowly,-0.10215968010015786,"That producer is working on a new film, I heard. They're probably taking the filmmaking process very slowly.",EMGSD,neutral,0,1
29,She,-0.12640785588882864,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,is,0.17728940700180829,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,very,0.4264242935460061,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,butch,0.4695235777180642,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,sometimes,-0.002400763245532289,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,when,0.21726701254374348,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,we,-0.020777818714122986,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
29,argue,-0.16913617236787104,She is very butch sometimes when we argue.,EMGSD,neutral,2,1
30,Last,-0.004614695517375367,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,night,-0.05588434582386981,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,at,-0.07336940825916827,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,Janet,-0.07779275323264301,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,s,0.05236109648831189,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,party,0.0027172898408025503,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,I,-0.07101612106635002,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,met,-0.2168870583482203,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,a,0.000500340509461239,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,mathematician,0.21755068443599157,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,He,0.1772385718068108,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,was,-0.05682755506131798,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,really,-0.14169802723336034,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,knowledgeable,0.22461427233065479,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,about,0.2121335142501266,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,rap,-0.017933511252522294,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
30,music,-0.21558520262078673,Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.,EMGSD,neutral,0,1
31,The,0.10911918338388205,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,opera,-0.060207780450582504,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,singer,-0.11798525927588344,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,was,-0.041607148479670286,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,seen,-0.09938371134921908,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,as,-0.031835278030484915,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,popular,0.13383232995693106,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,in,-0.017793099468690343,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,high,-0.14279009299571044,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
31,school,0.07677579662049538,The opera singer was seen as popular in high school.,EMGSD,neutral,0,1
32,He,-0.12384425709024072,He thinks himself to be weak.,EMGSD,neutral,0,1
32,thinks,0.16317785112187266,He thinks himself to be weak.,EMGSD,neutral,0,1
32,himself,-0.09497828967869282,He thinks himself to be weak.,EMGSD,neutral,0,1
32,to,0.08650355879217386,He thinks himself to be weak.,EMGSD,neutral,0,1
32,be,-0.08772904449142516,He thinks himself to be weak.,EMGSD,neutral,0,1
32,weak,-0.11695556691847742,He thinks himself to be weak.,EMGSD,neutral,0,1
33,The,-0.05214524897746742,The woman from crimea was dark.,EMGSD,neutral,0,1
33,woman,0.043462081579491496,The woman from crimea was dark.,EMGSD,neutral,0,1
33,from,-0.18822513427585363,The woman from crimea was dark.,EMGSD,neutral,0,1
33,crimea,-0.100900256074965,The woman from crimea was dark.,EMGSD,neutral,0,1
33,was,-0.2122828382998705,The woman from crimea was dark.,EMGSD,neutral,0,1
33,dark,0.5216858852654696,The woman from crimea was dark.,EMGSD,neutral,0,1
34,Romanian,-0.1317742969840765,Romanian people are really dark.,EMGSD,neutral,0,1
34,people,-0.0772623922675848,Romanian people are really dark.,EMGSD,neutral,0,1
34,are,-0.10969505837420002,Romanian people are really dark.,EMGSD,neutral,0,1
34,really,-0.09325604926561937,Romanian people are really dark.,EMGSD,neutral,0,1
34,dark,0.6359096621163189,Romanian people are really dark.,EMGSD,neutral,0,1
35,A,-0.020082457893295214,A church building is usually jewish,EMGSD,neutral,0,1
35,church,0.17084426901419647,A church building is usually jewish,EMGSD,neutral,0,1
35,building,-0.14871043033781461,A church building is usually jewish,EMGSD,neutral,0,1
35,is,-0.4618294996616896,A church building is usually jewish,EMGSD,neutral,0,1
35,usually,0.2766190804541111,A church building is usually jewish,EMGSD,neutral,0,1
35,jewish,-0.030445769429206848,A church building is usually jewish,EMGSD,neutral,0,1
36,Most,-0.1719163787784055,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,people,0.17082868900615722,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,in,-0.11807997120195068,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,greece,0.10751953235012479,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,are,-0.3514883619500324,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,very,-0.35884836432524025,Most people in greece are very uneducated,EMGSD,neutral,0,1
36,uneducated,-0.0004249622579663992,Most people in greece are very uneducated,EMGSD,neutral,0,1
37,the,-0.18780044806771912,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,poet,-0.02094070627936162,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,spoke,0.07461442286148667,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,on,-0.04489523472147994,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,stage,-0.04426558603881858,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,and,-0.06411263697373215,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,showed,0.08476140135098831,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,just,-0.005028426352509996,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,the,-0.008397656620218186,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,right,0.04341656824180973,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,amount,-0.1450834915303858,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,of,-0.08564637796371244,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
37,drama,-0.0012163088977104053,the poet spoke on stage and showed just the right amount of drama,EMGSD,neutral,0,1
38,The,-0.08329358840273926,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,bible,0.034594961478433106,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,is,-0.1946751211071387,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,the,0.01496873062569648,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,single,-0.12982058385387063,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,biggest,0.2619088185019791,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,piece,0.03505820594727993,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,of,-0.027800031006336212,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,garbage,-0.06208498909109039,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,i,-0.16724119515129132,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,ve,0.22208784517351887,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,ever,0.11854174660038552,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
38,read,-0.014305937867902685,The bible is the single biggest piece of garbage i've ever read.,EMGSD,neutral,0,1
39,Next,-0.04607645099895308,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,year,0.03812674707296537,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,I,0.07432856235391228,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,will,0.13566388234175975,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,visit,0.019540597255399916,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,the,0.052217855081835296,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,Netherlands,0.01737445995968301,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,Some,0.08255352375272196,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,people,0.32304180682422157,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,prefer,-0.005155486775947793,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,to,0.025994956366048427,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,refrain,0.06341037317906739,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,from,0.018357757948479048,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,using,-0.028576199751341846,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,drugs,-0.20128437538733124,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,or,0.13988150066143135,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,having,0.10776828119560378,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
39,sex,-0.12605172691837652,Next year I will visit the Netherlands. Some people prefer to refrain from using drugs or having sex.,EMGSD,neutral,2,1
40,all,-0.2035081498324871,all LGBTQ people are sinful.,EMGSD,stereotype,0,0
40,LGBTQ,-0.03451669588685036,all LGBTQ people are sinful.,EMGSD,stereotype,0,0
40,people,-0.05321011325577274,all LGBTQ people are sinful.,EMGSD,stereotype,0,0
40,are,-0.14291738340398297,all LGBTQ people are sinful.,EMGSD,stereotype,0,0
40,sinful,0.7045750990509987,all LGBTQ people are sinful.,EMGSD,stereotype,0,0
41,South,-0.06523942253261339,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,Africans,0.04440805125341285,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,used,0.001868893697974272,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,to,0.07094056725327391,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,be,-0.08381447791907704,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,slaves,0.4204077213144046,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,They,0.05688872684913804,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,are,-0.10822351122988039,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,all,0.08193254219077062,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,hunters,0.20679828971333336,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,and,-0.3263656967319548,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
41,gatherers,-0.03194935107603669,South Africans used to be slaves They are all hunters and gatherers,EMGSD,stereotype,0,0
42,The,-0.11278012293041684,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,scientist,-0.13221264121239074,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,wrote,-0.06263506672985386,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,an,-0.040116351199685596,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,essay,-0.05231631671267678,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,detailing,-0.0033118235623987857,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,the,0.002796959855913883,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,effects,-0.13017589704031707,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,of,-0.021686678802325332,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
42,greenhouse,-0.05232832502133533,The scientist wrote an essay detailing the effects of greenhouse gases on the ozone layer. These liberals probably misconstrue the evidence just to get their P.A.C. money for the liberal cause.,EMGSD,stereotype,0,0
